customer_id,first_name,last_name,total_rentals,total_spent,film_id,film_title,category_name,film_rental_count,film_revenue,rental_month
303,WILLIAM,SATTERFIELD,1,2.99,709,"RACER EGG",Drama,1,2.99,7
3,LINDA,WILLIAMS,1,10.99,126,"CASUALTIES ENCINO",Action,1,10.99,7
283,FELICIA,SUTTON,1,0.99,737,"ROCK INSTINCT",Horror,1,0.99,7
209,TONYA,CHAPMAN,1,4.99,295,"EXPENDABLE STALLION",Documentary,1,4.99,7
527,CORY,MEEHAN,1,8.99,453,"IMAGE PRINCESS",Sports,1,8.99,7
512,CECIL,VINES,1,0.99,790,"SHOOTIST SUPERFLY",Drama,1,0.99,7
465,FLOYD,GANDY,1,2.99,746,"ROUGE SQUAD",Games,1,2.99,7
228,ALLISON,STANLEY,1,8.99,898,"TOURIST PELICAN",Sports,1,8.99,7
257,MARSHA,DOUGLAS,1,2.99,353,"GENTLEMEN STAGE",Foreign,1,2.99,7
591,KENT,ARSENAULT,1,4.99,880,"TELEMARK HEARTBREAKERS",Animation,1,4.99,7
352,ALBERT,CROUSE,1,6.99,296,"EXPRESS LONELY",Sci-Fi,1,6.99,7
411,NORMAN,CURRIER,1,2.99,208,"DARES PLUTO",Animation,1,2.99,7
44,MARIE,TURNER,1,0.99,89,"BORROWERS BEDAZZLED",Animation,1,0.99,7
390,SHAWN,HEATON,1,3.99,269,"EARRING INSTINCT",Family,1,3.99,7
134,EMMA,BOYD,1,2.99,471,"ISLAND EXORCIST",Classics,1,2.99,7
41,STEPHANIE,MITCHELL,1,1.99,697,"PRIMARY GLASS",Action,1,1.99,7
257,MARSHA,DOUGLAS,1,5.99,587,"MOD SECRETARY",Documentary,1,5.99,7
124,SHEILA,WELLS,1,6.99,873,"SWEETHEARTS SUSPECTS",Children,1,6.99,7
191,JEANETTE,GREENE,1,2.99,847,"STOCK GLASS",New,1,2.99,7
176,JUNE,CARROLL,1,2.99,690,"POND SEATTLE",Animation,1,2.99,7
478,LEWIS,LYMAN,1,2.99,443,"HURRICANE AFFAIR",Comedy,1,2.99,7
410,CURTIS,IRBY,1,4.99,902,"TRADING PINOCCHIO",Sports,1,4.99,7
225,ARLENE,HARVEY,1,6.99,936,"VANISHING ROCKY",Music,1,6.99,7
281,LEONA,OBRIEN,1,3.99,890,"TIGHTS DAWN",Sports,1,3.99,7
44,MARIE,TURNER,1,6.99,152,"CIRCUS YOUTH",Children,1,6.99,7
426,BRADLEY,MOTLEY,1,10.99,460,"INNOCENT USUAL",Foreign,1,10.99,7
213,GINA,WILLIAMSON,1,0.99,270,"EARTH VISION",New,1,0.99,7
145,LUCILLE,HOLMES,1,7.99,796,"SIERRA DIVIDE",Sports,1,7.99,7
98,LILLIAN,GRIFFIN,1,0.99,834,"SPOILERS HELLFIGHTERS",Documentary,1,0.99,7
221,BESSIE,MORRISON,1,8.99,522,"LIFE TWISTED",Comedy,1,8.99,7
34,REBECCA,SCOTT,1,0.99,147,"CHOCOLAT HARRY",Family,1,0.99,7
594,EDUARDO,HIATT,1,8.99,389,"GUNFIGHTER MUSSOLINI",Sports,1,8.99,7
282,JENNY,CASTRO,1,3.99,492,"JUNGLE CLOSER",New,1,3.99,7
123,SHANNON,FREEMAN,1,4.99,168,"COMANCHEROS ENEMY",Children,1,4.99,7
307,JOSEPH,JOY,1,2.99,748,"RUGRATS SHAKESPEARE",Action,1,2.99,7
269,CASSANDRA,WALTERS,1,6.99,973,"WIFE TURN",Documentary,1,6.99,7
361,LAWRENCE,LAWTON,1,2.99,545,"MADNESS ATTACKS",Foreign,1,2.99,7
423,ALFRED,CASILLAS,1,9.99,403,"HARRY IDAHO",Drama,1,9.99,7
207,GERTRUDE,CASTILLO,1,5.99,476,"JASON TRAP",Family,1,5.99,7
206,TERRI,VASQUEZ,1,4.99,892,"TITANIC BOONDOCK",Animation,1,4.99,7
110,TIFFANY,JORDAN,1,0.99,416,"HIGHBALL POTTER",Foreign,1,0.99,7
526,KARL,SEAL,1,5.99,285,"ENGLISH BULWORTH",Sci-Fi,1,5.99,7
249,DORA,MEDINA,1,7.99,167,"COMA HEAD",Travel,1,7.99,7
292,MISTY,LAMBERT,1,2.99,557,"MANCHURIAN CURTAIN",Family,1,2.99,7
494,RAMON,CHOATE,1,8.99,805,"SLEEPLESS MONSOON",Animation,1,8.99,7
547,KURT,EMMONS,1,3.99,377,"GREASE YOUTH",Family,1,3.99,7
484,ROBERTO,VU,1,2.99,474,"JADE BUNCH",Sports,1,2.99,7
591,KENT,ARSENAULT,1,3.99,383,"GROOVE FICTION",Sports,1,3.99,7
71,KATHY,JAMES,1,4.99,980,"WIZARD COLDBLOODED",Music,1,4.99,7
304,DAVID,ROYAL,1,4.99,578,"MILLION ACE",Classics,1,4.99,7
16,SANDRA,MARTIN,1,2.99,468,"INVASION CYCLONE",Children,1,2.99,7
275,CAROLE,BARNETT,1,2.99,358,"GILMORE BOILED",Classics,1,2.99,7
135,JUANITA,MASON,1,7.99,392,"HALL CASSIDY",Children,1,7.99,7
533,JESSIE,MILAM,1,4.99,749,"RULES HUMAN",Horror,1,4.99,7
188,MELANIE,ARMSTRONG,1,4.99,173,"CONFESSIONS MAGUIRE",Drama,1,4.99,7
131,MONICA,HICKS,1,2.99,692,"POTLUCK MIXED",Animation,1,2.99,7
80,MARILYN,ROSS,1,0.99,119,"CAPER MOTIONS",Comedy,1,0.99,7
149,VALERIE,BLACK,1,4.99,143,"CHILL LUCK",Drama,1,4.99,7
562,WALLACE,SLONE,1,2.99,782,"SHAKESPEARE SADDLE",Sports,1,2.99,7
291,TONI,HOLT,1,5.99,753,"RUSH GOODFELLAS",Family,1,5.99,7
366,BRANDON,HUEY,1,2.99,966,"WEDDING APOLLO",Documentary,1,2.99,7
453,CALVIN,MARTEL,1,0.99,595,"MOON BUNCH",Foreign,1,0.99,7
291,TONI,HOLT,1,0.99,634,"ODDS BOOGIE",Family,1,0.99,7
114,GRACE,ELLIS,1,2.99,230,"DIARY PANIC",Drama,1,2.99,7
144,CLARA,SHAW,1,2.99,391,"HALF OUTFIELD",Family,1,2.99,7
504,NATHANIEL,ADAM,1,2.99,237,"DIVORCE SHINING",Sports,1,2.99,7
296,RAMONA,HALE,1,4.99,346,"GALAXY SWEETHEARTS",Classics,1,4.99,7
528,CLAUDE,HERZOG,1,7.99,502,"KNOCK WARLOCK",Comedy,1,7.99,7
110,TIFFANY,JORDAN,1,2.99,700,"PRIX UNDEFEATED",Family,1,2.99,7
368,HARRY,ARCE,1,4.99,843,"STEEL SANTA",Classics,1,4.99,7
532,NEIL,RENNER,1,2.99,674,"PET HAUNTING",Foreign,1,2.99,7
467,ALVIN,DELOACH,1,5.99,70,"BIKINI BORROWERS",Animation,1,5.99,7
200,JEANNE,LAWSON,1,2.99,67,"BERETS AGENT",Action,1,2.99,7
582,ANDY,VANHORN,1,2.99,154,"CLASH FREDDY",Animation,1,2.99,7
446,THEODORE,CULP,1,4.99,740,"ROLLERCOASTER BRINGING",Horror,1,4.99,7
332,STEPHEN,QUALLS,1,8.99,597,"MOONWALKER FOOL",Games,1,8.99,7
332,STEPHEN,QUALLS,1,4.99,915,"TRUMAN CRAZY",Action,1,4.99,7
352,ALBERT,CROUSE,1,4.99,112,"CALENDAR GUNFIGHT",Foreign,1,4.99,7
28,CYNTHIA,YOUNG,1,9.99,74,"BIRCH ANTITRUST",Music,1,9.99,7
166,LYNN,PAYNE,1,2.99,445,"HYDE DOCTOR",Classics,1,2.99,7
128,MARJORIE,TUCKER,1,4.99,859,"SUGAR WONKA",Animation,1,4.99,7
198,ELSIE,KELLEY,1,2.99,634,"ODDS BOOGIE",Family,1,2.99,7
338,DENNIS,GILMAN,1,3.99,959,"WARLOCK WEREWOLF",Children,1,3.99,7
440,BERNARD,COLBY,1,4.99,103,"BUCKET BROTHERHOOD",Travel,1,4.99,7
316,STEVEN,CURLEY,1,2.99,3,"ADAPTATION HOLES",Documentary,1,2.99,7
113,CINDY,FISHER,1,2.99,142,"CHICKEN HELLFIGHTERS",Documentary,1,2.99,7
360,RALPH,MADRIGAL,1,9.99,879,"TELEGRAPH VOYAGE",Music,1,9.99,7
32,AMY,LOPEZ,1,5.99,344,"FURY MURDER",Children,1,5.99,7
73,BEVERLY,BROOKS,1,4.99,465,"INTERVIEW LIAISONS",New,1,4.99,7
525,ADRIAN,CLARY,1,4.99,141,"CHICAGO NORTH",Games,1,4.99,7
316,STEVEN,CURLEY,1,4.99,893,"TITANS JERK",Sci-Fi,1,4.99,7
436,TROY,QUIGLEY,1,4.99,255,"DRIVING POLISH",Music,1,4.99,7
424,KYLE,SPURLOCK,1,2.99,709,"RACER EGG",Drama,1,2.99,7
390,SHAWN,HEATON,1,5.99,939,"VERTIGO NORTHWEST",Comedy,1,5.99,7
275,CAROLE,BARNETT,1,4.99,455,"IMPOSSIBLE PREJUDICE",Foreign,1,4.99,7
169,ERICA,MATTHEWS,1,0.99,625,"NONE SPIKING",Sci-Fi,1,0.99,7
438,BARRY,LOVELACE,1,0.99,992,"WRATH MILE",Documentary,1,0.99,7
87,WANDA,PATTERSON,1,2.99,720,"REDEMPTION COMFORTS",New,1,2.99,7
107,FLORENCE,WOODS,1,7.99,765,"SATURN NAME",Comedy,1,7.99,7
228,ALLISON,STANLEY,1,0.99,200,"CURTAIN VIDEOTAPE",Games,1,0.99,7
366,BRANDON,HUEY,1,4.99,553,"MAKER GABLES",Children,1,4.99,7
497,GILBERT,SLEDGE,1,2.99,25,"ANGELS LIFE",New,1,2.99,7
406,NATHAN,RUNYON,1,7.99,814,"SNATCH SLIPPER",Comedy,1,7.99,7
576,MORRIS,MCCARTER,1,3.99,305,"FATAL HAUNTED",New,1,3.99,7
201,VICKI,FIELDS,1,2.99,138,"CHARIOTS CONSPIRACY",Sci-Fi,1,2.99,7
293,MAE,FLETCHER,1,4.99,854,"STRANGERS GRAFFITI",Horror,1,4.99,7
167,SALLY,PIERCE,1,4.99,278,"ELF MURDER",Music,1,4.99,7
179,DANA,HART,1,4.99,798,"SILVERADO GOLDFINGER",Sci-Fi,1,4.99,7
450,JAY,ROBB,1,0.99,283,"ENDING CROWDS",New,1,0.99,7
467,ALVIN,DELOACH,1,2.99,735,"ROBBERS JOON",Children,1,2.99,7
563,KEN,PREWITT,1,0.99,309,"FEUD FROGMEN",Family,1,0.99,7
202,CARLA,GUTIERREZ,1,2.99,924,"UNFORGIVEN ZOOLANDER",Sci-Fi,1,2.99,7
440,BERNARD,COLBY,1,0.99,762,"SASSY PACKER",Games,1,0.99,7
373,LOUIS,LEONE,1,0.99,849,"STORM HAPPINESS",Animation,1,0.99,7
9,MARGARET,MOORE,1,0.99,830,"SPIRIT FLINTSTONES",Horror,1,0.99,7
340,PATRICK,NEWSOM,1,2.99,638,"OPERATION OPERATION",Comedy,1,2.99,7
271,PENNY,NEAL,1,3.99,169,"COMFORTS RUSH",Travel,1,3.99,7
419,CHAD,CARBONE,1,2.99,235,"DIVIDE MONSTER",Sci-Fi,1,2.99,7
580,ROSS,GREY,1,0.99,206,"DANCING FEVER",Documentary,1,0.99,7
88,BONNIE,HUGHES,1,8.99,398,"HANOVER GALAXY",Music,1,8.99,7
198,ELSIE,KELLEY,1,0.99,873,"SWEETHEARTS SUSPECTS",Children,1,0.99,7
459,TOMMY,COLLAZO,1,6.99,253,"DRIFTER COMMANDMENTS",Action,1,6.99,7
415,GLENN,PULLEN,1,0.99,604,"MULAN MOON",Comedy,1,0.99,7
382,VICTOR,BARKLEY,1,0.99,687,"POCUS PULP",Documentary,1,0.99,7
450,JAY,ROBB,1,0.99,913,"TROOPERS METAL",New,1,0.99,7
52,JULIE,SANCHEZ,1,4.99,170,"COMMAND DARLING",Foreign,1,4.99,7
516,ELMER,NOE,1,4.99,274,"EGG IGBY",Documentary,1,4.99,7
229,TAMARA,NGUYEN,1,0.99,535,"LOVE SUICIDES",Horror,1,0.99,7
351,JACK,FOUST,1,4.99,614,"NAME DETECTIVE",Games,1,4.99,7
132,ESTHER,CRAWFORD,1,1.99,531,"LOSE INCH",Foreign,1,1.99,7
181,ANA,BRADLEY,1,4.99,710,"RAGE GAMES",Family,1,4.99,7
402,LUIS,YANEZ,1,0.99,907,"TRANSLATION SUMMER",Drama,1,0.99,7
365,BRUCE,SCHWARZ,1,4.99,980,"WIZARD COLDBLOODED",Music,1,4.99,7
413,MARVIN,YEE,1,0.99,11,"ALAMO VIDEOTAPE",Foreign,1,0.99,7
51,ALICE,STEWART,1,5.99,45,"ATTRACTION NEWTON",New,1,5.99,7
91,LOIS,BUTLER,1,0.99,18,"ALTER VICTORY",Animation,1,0.99,7
172,BERNICE,WILLIS,1,4.99,412,"HEAVYWEIGHTS BEAST",Documentary,1,4.99,7
459,TOMMY,COLLAZO,1,4.99,167,"COMA HEAD",Travel,1,4.99,7
229,TAMARA,NGUYEN,1,7.99,662,"PATHS CONTROL",Drama,1,7.99,7
475,PEDRO,CHESTNUT,1,7.99,408,"HEAD STRANGER",Games,1,7.99,7
523,HARVEY,GUAJARDO,1,1.99,870,"SWARM GOLD",Horror,1,1.99,7
407,DALE,RATCLIFF,1,4.99,953,"WAIT CIDER",Animation,1,4.99,7
173,AUDREY,RAY,1,0.99,194,"CROW GREASE",Action,1,0.99,7
381,BOBBY,BOUDREAU,1,2.99,181,"CONTACT ANONYMOUS",Travel,1,2.99,7
255,IRMA,PEARSON,1,2.99,353,"GENTLEMEN STAGE",Foreign,1,2.99,7
36,KATHLEEN,ADAMS,1,0.99,677,"PIANIST OUTFIELD",New,1,0.99,7
310,DANIEL,CABRAL,1,5.99,174,"CONFIDENTIAL INTERVIEW",Music,1,5.99,7
318,BRIAN,WYMAN,1,0.99,594,"MONTEZUMA COMMAND",Action,1,0.99,7
290,KRISTINA,CHAMBERS,1,1.99,153,"CITIZEN SHREK",Sci-Fi,1,1.99,7
401,TONY,CARRANZA,1,4.99,603,"MOVIE SHAKESPEARE",Family,1,4.99,7
5,ELIZABETH,BROWN,1,0.99,18,"ALTER VICTORY",Animation,1,0.99,7
232,CONSTANCE,REID,1,4.99,177,"CONNECTICUT TRAMP",Sci-Fi,1,4.99,7
360,RALPH,MADRIGAL,1,4.99,226,"DESTINY SATURDAY",New,1,4.99,7
513,DUANE,TUBBS,1,0.99,585,"MOB DUFFEL",Drama,1,0.99,7
148,ELEANOR,HUNT,1,0.99,39,"ARMAGEDDON LOST",Sci-Fi,1,0.99,7
518,GABRIEL,HARDER,1,2.99,504,"KWAI HOMEWARD",Drama,1,2.99,7
272,KAY,CALDWELL,1,2.99,391,"HALF OUTFIELD",Family,1,2.99,7
584,SALVADOR,TEEL,1,4.99,354,"GHOST GROUNDHOG",Children,1,4.99,7
4,BARBARA,JONES,1,2.99,958,"WARDROBE PHANTOM",Drama,1,2.99,7
256,MABEL,HOLLAND,1,3.99,672,"PERFECT GROOVE",Comedy,1,3.99,7
534,CHRISTIAN,JUNG,1,2.99,228,"DETECTIVE VISION",Classics,1,2.99,7
470,GORDON,ALLARD,1,4.99,182,"CONTROL ANTHEM",Comedy,1,4.99,7
461,DEREK,BLAKELY,1,2.99,433,"HORN WORKING",Animation,1,2.99,7
590,SETH,HANNON,1,2.99,319,"FISH OPUS",Sci-Fi,1,2.99,7
196,ALMA,AUSTIN,1,3.99,150,"CIDER DESIRE",Documentary,1,3.99,7
443,FRANCISCO,SKIDMORE,1,8.99,527,"LOLA AGENT",Horror,1,8.99,7
508,MILTON,HOWLAND,1,2.99,848,"STONE FIRE",Travel,1,2.99,7
483,VERNON,CHAPA,1,4.99,575,"MIDSUMMER GROUNDHOG",Documentary,1,4.99,7
252,MATTIE,HOFFMAN,1,0.99,299,"FACTORY DRAGON",Travel,1,0.99,7
442,LEROY,BUSTAMANTE,1,2.99,759,"SALUTE APOLLO",New,1,2.99,7
542,LONNIE,TIRADO,1,8.99,124,"CASPER DRAGONFLY",Children,1,8.99,7
409,RODNEY,MOELLER,1,2.99,516,"LEGEND JEDI",Music,1,2.99,7
177,SAMANTHA,DUNCAN,1,1.99,149,"CHRISTMAS MOONSHINE",Children,1,1.99,7
189,LORETTA,CARPENTER,1,4.99,31,"APACHE DIVINE",Family,1,4.99,7
508,MILTON,HOWLAND,1,4.99,246,"DOUBTFIRE LABYRINTH",Foreign,1,4.99,7
566,CASEY,MENA,1,2.99,975,"WILLOW TRACY",Family,1,2.99,7
510,BEN,EASTER,1,8.99,745,"ROSES TREASURE",Sports,1,8.99,7
444,MARCUS,HIDALGO,1,3.99,236,"DIVINE RESURRECTION",Games,1,3.99,7
559,EVERETT,BANDA,1,1.99,388,"GUNFIGHT MOON",Comedy,1,1.99,7
432,EDWIN,BURK,1,0.99,261,"DUFFEL APOCALYPSE",Documentary,1,0.99,7
400,BRYAN,HARDISON,1,5.99,725,"REQUIEM TYCOON",Classics,1,5.99,7
73,BEVERLY,BROOKS,1,4.99,382,"GRIT CLOCKWORK",Games,1,4.99,7
40,AMANDA,CARTER,1,0.99,738,"ROCKETEER MOTHER",Foreign,1,0.99,7
468,TIM,CARY,1,0.99,479,"JEDI BENEATH",Family,1,0.99,7
184,VIVIAN,RUIZ,1,6.99,464,"INTENTIONS EMPIRE",Animation,1,6.99,7
325,TIMOTHY,BUNN,1,2.99,150,"CIDER DESIRE",Documentary,1,2.99,7
491,RICK,MATTOX,1,7.99,263,"DURHAM PANKY",Sports,1,7.99,7
253,TERRY,CARLSON,1,2.99,391,"HALF OUTFIELD",Family,1,2.99,7
150,DANIELLE,DANIELS,1,4.99,239,"DOGMA FAMILY",Animation,1,4.99,7
112,ROSA,REYNOLDS,1,4.99,346,"GALAXY SWEETHEARTS",Classics,1,4.99,7
392,SEAN,DOUGLASS,1,2.99,59,"BEAR GRACELAND",Children,1,2.99,7
148,ELEANOR,HUNT,1,4.99,543,"MADIGAN DORADO",Travel,1,4.99,7
538,TED,BREAUX,1,0.99,635,"OKLAHOMA JUMANJI",New,1,0.99,7
323,MATTHEW,MAHAN,1,5.99,601,"MOULIN WAKE",Travel,1,5.99,7
56,GLORIA,COOK,1,7.99,759,"SALUTE APOLLO",New,1,7.99,7
377,HOWARD,FORTNER,1,1.99,864,"SUNDANCE INVASION",Children,1,1.99,7
561,IAN,STILL,1,0.99,797,"SILENCE KANE",Music,1,0.99,7
53,HEATHER,MORRIS,1,4.99,944,"VIRGIN DAISY",Drama,1,4.99,7
124,SHEILA,WELLS,1,8.99,775,"SEATTLE EXPECATIONS",Drama,1,8.99,7
306,CHARLES,KOWALSKI,1,2.99,351,"GASLIGHT CRUSADE",Horror,1,2.99,7
349,JOE,GILLILAND,1,2.99,57,"BASIC EASY",Travel,1,2.99,7
3,LINDA,WILLIAMS,1,7.99,464,"INTENTIONS EMPIRE",Animation,1,7.99,7
265,JENNIE,TERRY,1,2.99,509,"LANGUAGE COWBOY",Children,1,2.99,7
22,LAURA,RODRIGUEZ,1,7.99,239,"DOGMA FAMILY",Animation,1,7.99,7
263,HILDA,HOPKINS,1,4.99,222,"DESERT POSEIDON",Horror,1,4.99,7
232,CONSTANCE,REID,1,0.99,562,"MASKED BUBBLE",Music,1,0.99,7
363,ROY,WHITING,1,4.99,88,"BORN SPINAL",Travel,1,4.99,7
81,ANDREA,HENDERSON,1,0.99,832,"SPLASH GUMP",Family,1,0.99,7
77,JANE,BENNETT,1,0.99,813,"SMOOCHY CONTROL",Sports,1,0.99,7
426,BRADLEY,MOTLEY,1,4.99,591,"MONSOON CAUSE",Games,1,4.99,7
361,LAWRENCE,LAWTON,1,2.99,716,"REAP UNFAITHFUL",Horror,1,2.99,7
572,SIDNEY,BURLESON,1,6.99,439,"HUNCHBACK IMPOSSIBLE",Drama,1,6.99,7
70,CHRISTINA,RAMIREZ,1,2.99,208,"DARES PLUTO",Animation,1,2.99,7
512,CECIL,VINES,1,6.99,705,"PURPLE MOVIE",Foreign,1,6.99,7
284,SONIA,GREGORY,1,8.99,327,"FOOL MOCKINGBIRD",Action,1,8.99,7
459,TOMMY,COLLAZO,1,4.99,159,"CLOSER BANG",Comedy,1,4.99,7
4,BARBARA,JONES,1,2.99,784,"SHANGHAI TYCOON",Travel,1,2.99,7
286,VELMA,LUCAS,1,6.99,544,"MADISON TRAP",Documentary,1,6.99,7
520,MITCHELL,WESTMORELAND,1,4.99,42,"ARTIST COLDBLOODED",Sports,1,4.99,7
83,LOUISE,JENKINS,1,0.99,482,"JEOPARDY ENCINO",Classics,1,0.99,7
309,CHRISTOPHER,GRECO,1,4.99,838,"STAGECOACH ARMAGEDDON",Action,1,4.99,7
147,JOANNE,ROBERTSON,1,0.99,718,"REBEL AIRPORT",Music,1,0.99,7
3,LINDA,WILLIAMS,1,6.99,77,"BIRDS PERDITION",New,1,6.99,7
326,JOSE,ANDREW,1,2.99,417,"HILLS NEIGHBORS",Action,1,2.99,7
219,WILLIE,HOWELL,1,5.99,564,"MASSAGE IMAGE",Animation,1,5.99,7
123,SHANNON,FREEMAN,1,2.99,491,"JUMPING WRATH",Children,1,2.99,7
130,CHARLOTTE,HUNTER,1,0.99,109,"BUTTERFLY CHOCOLAT",New,1,0.99,7
89,JULIA,FLORES,1,4.99,327,"FOOL MOCKINGBIRD",Action,1,4.99,7
155,GAIL,KNIGHT,1,5.99,685,"PLATOON INSTINCT",New,1,5.99,7
413,MARVIN,YEE,1,0.99,335,"FREEDOM CLEOPATRA",Comedy,1,0.99,7
158,VERONICA,STONE,1,0.99,786,"SHEPHERD MIDSUMMER",Children,1,0.99,7
82,KATHRYN,COLEMAN,1,9.99,2,"ACE GOLDFINGER",Horror,1,9.99,7
135,JUANITA,MASON,1,0.99,598,"MOSQUITO ARMAGEDDON",Sports,1,0.99,7
372,STEVE,MACKENZIE,1,4.99,861,"SUIT WALLS",Games,1,4.99,7
205,EILEEN,CARR,1,2.99,976,"WIND PHANTOM",Games,1,2.99,7
494,RAMON,CHOATE,1,1.99,273,"EFFECT GLADIATOR",Family,1,1.99,7
10,DOROTHY,TAYLOR,1,2.99,16,"ALLEY EVOLUTION",Foreign,1,2.99,7
186,HOLLY,FOX,1,0.99,341,"FROST HEAD",Classics,1,0.99,7
395,JOHNNY,TURPIN,1,2.99,789,"SHOCK CABIN",Foreign,1,2.99,7
591,KENT,ARSENAULT,1,0.99,855,"STREAK RIDGEMONT",Documentary,1,0.99,7
49,JOYCE,EDWARDS,1,8.99,392,"HALL CASSIDY",Children,1,8.99,7
210,ELLA,OLIVER,1,5.99,632,"NUTS TIES",New,1,5.99,7
288,BOBBIE,CRAIG,1,0.99,406,"HAUNTING PIANIST",Games,1,0.99,7
285,MIRIAM,MCKINNEY,1,9.99,227,"DETAILS PACKER",Games,1,9.99,7
299,JAMES,GANNON,1,2.99,39,"ARMAGEDDON LOST",Sci-Fi,1,2.99,7
78,LORI,WOOD,1,4.99,385,"GROUNDHOG UNCUT",Comedy,1,4.99,7
415,GLENN,PULLEN,1,4.99,771,"SCORPION APOLLO",Drama,1,4.99,7
232,CONSTANCE,REID,1,2.99,784,"SHANGHAI TYCOON",Travel,1,2.99,7
220,CHARLENE,ALVAREZ,1,9.99,179,"CONQUERER NUTS",Drama,1,9.99,7
176,JUNE,CARROLL,1,5.99,967,"WEEKEND PERSONAL",Sci-Fi,1,5.99,7
209,TONYA,CHAPMAN,1,5.99,480,"JEEPERS WEDDING",Classics,1,5.99,7
531,JAMIE,WAUGH,1,6.99,676,"PHILADELPHIA WIFE",Sports,1,6.99,7
138,HAZEL,WARREN,1,2.99,432,"HOPE TOOTSIE",Classics,1,2.99,7
449,OSCAR,AQUINO,1,6.99,275,"EGYPT TENENBAUMS",Horror,1,6.99,7
469,WESLEY,BULL,1,4.99,352,"GATHERING CALENDAR",Games,1,4.99,7
502,BRETT,CORNWELL,1,4.99,755,"SABRINA MIDNIGHT",Children,1,4.99,7
356,GERALD,FULTZ,1,1.99,945,"VIRGINIAN PLUTO",Documentary,1,1.99,7
405,LEONARD,SCHOFIELD,1,0.99,741,"ROMAN PUNK",Music,1,0.99,7
307,JOSEPH,JOY,1,3.99,90,"BOULEVARD MOB",New,1,3.99,7
112,ROSA,REYNOLDS,1,4.99,780,"SENSIBILITY REAR",Family,1,4.99,7
462,WARREN,SHERROD,1,8.99,710,"RAGE GAMES",Family,1,8.99,7
116,VICTORIA,GIBSON,1,5.99,537,"LOVER TRUMAN",Classics,1,5.99,7
142,APRIL,BURNS,1,2.99,773,"SEABISCUIT PUNK",Sports,1,2.99,7
294,SHELLY,WATTS,1,4.99,892,"TITANIC BOONDOCK",Animation,1,4.99,7
292,MISTY,LAMBERT,1,4.99,609,"MUSCLE BRIGHT",Travel,1,4.99,7
139,AMBER,DIXON,1,5.99,73,"BINGO TALENTED",Sci-Fi,1,5.99,7
123,SHANNON,FREEMAN,1,0.99,535,"LOVE SUICIDES",Horror,1,0.99,7
30,MELISSA,KING,1,4.99,715,"RANGE MOONWALKER",Family,1,4.99,7
507,EDGAR,RHOADS,1,5.99,326,"FLYING HOOK",Animation,1,5.99,7
175,ANNETTE,OLSON,1,0.99,225,"DESTINATION JERK",Drama,1,0.99,7
552,HUGH,WALDROP,1,2.99,220,"DEER VIRGINIAN",Music,1,2.99,7
380,RUSSELL,BRINSON,1,2.99,900,"TOWN ARK",Foreign,1,2.99,7
259,LENA,JENSEN,1,7.99,763,"SATISFACTION CONFIDENTIAL",Sports,1,7.99,7
475,PEDRO,CHESTNUT,1,1.99,831,"SPIRITED CASUALTIES",Sci-Fi,1,1.99,7
385,PHILLIP,HOLM,1,0.99,906,"TRAMP OTHERS",Comedy,1,0.99,7
287,BECKY,MILES,1,2.99,967,"WEEKEND PERSONAL",Sci-Fi,1,2.99,7
248,CAROLINE,BOWMAN,1,5.99,233,"DISCIPLE MOTHER",Travel,1,5.99,7
414,VINCENT,RALSTON,2,5.98,800,"SINNERS ATLANTIS",Horror,2,5.98,7
236,MARCIA,DEAN,1,5.99,675,"PHANTOM GLORY",New,1,5.99,7
539,MATHEW,BOLIN,1,2.99,118,"CANYON STOCK",Animation,1,2.99,7
199,BETH,FRANKLIN,1,4.99,825,"SPEAKEASY DATE",Action,1,4.99,7
581,VIRGIL,WOFFORD,1,2.99,835,"SPY MILE",Games,1,2.99,7
505,RAFAEL,ABNEY,1,4.99,789,"SHOCK CABIN",Foreign,1,4.99,7
460,LEON,BOSTIC,1,3.99,930,"VACATION BOONDOCK",Sci-Fi,1,3.99,7
222,DELORES,HANSEN,1,0.99,494,"KARATE MOON",Horror,1,0.99,7
203,TARA,RYAN,1,6.99,473,"JACKET FRISCO",Drama,1,6.99,7
487,HECTOR,POINDEXTER,1,0.99,19,"AMADEUS HOLY",Action,1,0.99,7
426,BRADLEY,MOTLEY,1,5.99,622,"NEWSIES STORY",Documentary,1,5.99,7
189,LORETTA,CARPENTER,1,2.99,505,"LABYRINTH LEAGUE",Children,1,2.99,7
514,FRANKLIN,TROUTMAN,1,4.99,179,"CONQUERER NUTS",Drama,1,4.99,7
236,MARCIA,DEAN,1,4.99,816,"SNOWMAN ROLLERCOASTER",Animation,1,4.99,7
32,AMY,LOPEZ,1,2.99,5,"AFRICAN EGG",Family,1,2.99,7
510,BEN,EASTER,1,9.99,985,"WONDERLAND CHRISTMAS",Sci-Fi,1,9.99,7
38,MARTHA,GONZALEZ,1,0.99,283,"ENDING CROWDS",New,1,0.99,7
419,CHAD,CARBONE,1,4.99,135,"CHANCE RESURRECTION",Sports,1,4.99,7
370,WAYNE,TRUONG,1,0.99,910,"TREATMENT JEKYLL",Drama,1,0.99,7
236,MARCIA,DEAN,1,2.99,723,"REIGN GENTLEMEN",Sci-Fi,1,2.99,7
499,MARC,OUTLAW,1,0.99,743,"ROOM ROMAN",Animation,1,0.99,7
9,MARGARET,MOORE,1,2.99,445,"HYDE DOCTOR",Classics,1,2.99,7
